ID,PredictedProb
17393,0.695335
17395,0.972164
17396,0.920327
17399,0.487588
17400,0.741307
17401,0.577458
17406,0.895996
17407,0.824523
17409,0.579217
17411,0.869611
17412,0.942795
17414,0.96158
17416,0.937257
17417,0.9755
17421,0.8281
17422,0.898466
17423,0.657484
17424,0.708072
17425,0.820903
17427,0.940408
17429,0.76319
17431,0.722475
17433,0.77453
17434,0.0769437
17438,0.820535
17441,0.942014
17442,0.699127
17443,0.929471
17445,0.8402
17446,0.859047
17450,0.978508
17451,0.719946
17452,0.726145
17454,0.783267
17457,0.933382
17459,0.696004
17460,0.672941
17463,0.768113
17464,0.91871
17465,0.854827
17468,0.563058
17469,0.921051
17477,0.819143
17482,0.607912
17485,0.829233
17489,0.946963
17491,0.72296
17493,0.60197
17496,0.932927
17498,0.595374
17501,0.86242
17506,0.763316
17511,0.62679
17515,0.721511
17516,0.695794
17518,0.332831
17520,0.819125
17523,0.472251
17524,0.973955
17527,0.743452
17528,0.598513
17529,0.961197
17530,0.68553
17531,0.60486
17532,0.603142
17533,0.900662
17534,0.894539
17536,0.672846
17538,0.963073
17543,0.831915
17544,0.958147
17545,0.933724
17546,0.831814
17548,0.664131
17550,0.937584
17552,0.794427
17554,0.718605
17555,0.879732
17560,0.907371
17562,0.721512
17563,0.73633
17569,0.825265
17570,0.520035
17571,0.96465
17572,0.575224
17573,0.849875
17575,0.841709
17576,0.842204
17577,0.320306
17579,0.711575
17581,0.802741
17584,0.66437
17586,0.686579
17588,0.909814
17589,0.572615
17590,0.690095
17592,0.847397
17594,0.896014
17595,0.611175
17596,0.938851
17598,0.465894
17600,0.978323
17601,0.897203
17603,0.595286
17604,0.800939
17605,0.752472
17606,0.753223
17609,0.776762
17612,0.73623
17614,0.831368
17615,0.598763
17617,0.666588
17618,0.818639
17620,0.609664
17621,0.857409
17623,0.816958
17627,0.695042
17633,0.816467
17636,0.715926
17638,0.62638
17641,0.985769
17642,0.501672
17643,0.369053
17644,0.943713
17646,0.520477
17647,0.848596
17648,0.720377
17652,0.96809
17657,0.747607
17658,0.740292
17660,0.874933
17669,0.890483
17672,0.360068
17673,0.988437
17675,0.973253
17679,0.98364
17680,0.789034
17681,0.856255
17682,0.363051
17683,0.908214
17686,0.827662
17688,0.872271
17690,0.982965
17691,0.827163
17692,0.956081
17696,0.934205
17698,0.820274
17700,0.634268
17701,0.912502
17702,0.811735
17703,0.898079
17704,0.829821
17705,0.751111
17706,0.549198
17707,0.596617
17709,0.722037
17712,0.689602
17717,0.902877
17719,0.796227
17730,0.89198
17733,0.765997
17738,0.895499
17740,0.98337
17743,0.938375
17744,0.873469
17746,0.584446
17747,0.847367
17748,0.186842
17751,0.802539
17752,0.557835
17753,0.615908
17757,0.900786
17758,0.635787
17767,0.851734
17768,0.736575
17771,0.796953
17772,0.906071
17773,0.715343
17777,0.983864
17778,0.941798
17779,0.782805
17781,0.828841
17782,0.950432
17787,0.845868
17788,0.769036
17789,0.644404
17790,0.796979
17791,0.881893
17792,0.672723
17794,0.59727
17799,0.514757
17800,0.955801
17801,0.498636
17802,0.71336
17803,0.731998
17804,0.865403
17806,0.744317
17808,0.575547
17811,0.947977
17812,0.585508
17814,0.919506
17816,0.909839
17822,0.796057
17824,0.665972
17825,0.683131
17826,0.775066
17828,0.752887
17829,0.891477
17830,0.739813
17831,0.897275
17833,0.965045
17834,0.717864
17835,0.743469
17836,0.66497
17842,0.706541
17846,0.675699
17852,0.691469
17853,0.863494
17854,0.78431
17857,0.294871
17858,0.663169
17859,0.610813
17860,0.686534
17861,0.728451
17863,0.693143
17864,0.942459
17865,0.436009
17866,0.809866
17868,0.934529
17869,0.778862
17870,0.674326
17872,0.670444
17874,0.82848
17875,0.951331
17878,0.866471
17879,0.979305
17882,0.983225
17888,0.738515
17889,0.937966
17890,0.949553
17891,0.944651
17892,0.948635
17894,0.756881
17898,0.892096
17906,0.758091
17907,0.680689
17908,0.730168
17911,0.920846
17912,0.381332
17914,0.614166
17916,0.763763
17919,0.499933
17920,0.954631
17921,0.854311
17922,0.417346
17923,0.656432
17925,0.947467
17927,0.53332
17928,0.598132
17929,0.872128
17931,0.909223
17932,0.971434
17933,0.948586
17935,0.776378
17937,0.605064
17940,0.984237
17941,0.473615
17945,0.989406
17947,0.594137
17948,0.545811
17951,0.657448
17958,0.957134
17961,0.90801
17964,0.845325
17969,0.776348
17970,0.479104
17973,0.786834
17974,0.640439
17976,0.869535
17977,0.743384
17978,0.862643
17979,0.880044
17981,0.849436
17982,0.677167
17983,0.838114
17984,0.944427
17986,0.802665
17987,0.753193
17989,0.950935
17990,0.484489
17992,0.947463
17995,0.686355
17997,0.871603
17999,0.531024
18003,0.674584
18009,0.935606
18010,0.780147
18012,0.719074
18013,0.580517
18014,0.872734
18016,0.785532
18019,0.968512
18020,0.724209
18023,0.68587
18025,0.708816
18027,0.895193
18030,0.97482
18032,0.957509
18035,0.496453
18036,0.879695
18038,0.638082
18040,0.637659
18041,0.940213
18042,0.848218
18043,0.747037
18044,0.718295
18046,0.976599
18047,0.725022
18049,0.855711
18050,0.911371
18051,0.818559
18052,0.896943
18056,0.521273
18059,0.986821
18060,0.787045
18061,0.70008
18063,0.851371
18064,0.874405
18067,0.749041
18071,0.77203
18072,0.910572
18073,0.859097
18075,0.843003
18077,0.699822
18078,0.959557
18079,0.822746
18080,0.901242
18081,0.899805
18082,0.855103
18083,0.936881
18084,0.899413
18085,0.913146
18086,0.928353
18092,0.763925
18093,0.56246
18094,0.865892
18096,0.826257
18097,0.74977
18098,0.648573
18100,0.819852
18101,0.364752
18102,0.473574
18109,0.800592
18110,0.67791
18111,0.905682
18115,0.860228
18117,0.973797
18118,0.574241
18120,0.6879
18122,0.544572
18123,0.881303
18124,0.910544
18125,0.356046
18132,0.938453
18135,0.877537
18138,0.680561
18139,0.913417
18143,0.882259
18144,0.692851
18152,0.93677
18155,0.974851
18156,0.66514
18157,0.756194
18161,0.0563678
18166,0.853927
18168,0.703065
18169,0.55243
18170,0.794274
18171,0.780222
18172,0.298576
18173,0.945565
18174,0.987274
18175,0.891785
18179,0.497995
18182,0.943246
18183,0.860986
18184,0.550117
18185,0.686742
18186,0.678009
18189,0.683525
18190,0.858691
18192,0.969192
18193,0.691175
18194,0.7431
18196,0.707929
18199,0.960664
18200,0.921869
18203,0.558289
18204,0.66983
18205,0.875735
18206,0.91315
18209,0.602244
18210,0.883094
18216,0.775468
18218,0.611106
18219,0.80354
18220,0.862946
18223,0.879154
18224,0.854217
18227,0.860601
18229,0.774529
18231,0.700647
18232,0.533382
18235,0.689399
18237,0.820854
18238,0.636969
18241,0.822769
18244,0.689163
18246,0.762893
18248,0.953545
18249,0.951347
18251,0.681264
18257,0.903822
18258,0.833684
18260,0.895648
18265,0.939359
18266,0.764289
18270,0.865141
18271,0.18766
18272,0.724491
18273,0.601295
18274,0.878956
18277,0.560111
18280,0.725105
18281,0.900928
18285,0.522698
18286,0.885402
18287,0.69394
18288,0.78438
18289,0.88249
18290,0.853781
18291,0.76284
18293,0.680273
18296,0.784014
18299,0.87073
18301,0.534296
18303,0.886594
18304,0.877674
18306,0.966926
18310,0.976095
18312,0.974499
18315,0.942003
18316,0.602939
18319,0.746506
18322,0.982933
18324,0.59923
18328,0.551996
18332,0.774318
18334,0.59159
18336,0.973604
18337,0.524773
18338,0.67211
18339,0.871048
18349,0.949663
18351,0.792559
18352,0.804931
18354,0.486412
18355,0.821752
18358,0.422164
18359,0.529061
18360,0.922688
18361,0.849454
18363,0.633965
18365,0.987318
18368,0.49907
18369,0.724665
18371,0.837043
18375,0.976792
18377,0.848616
18378,0.810189
18379,0.931338
18381,0.677891
18382,0.9708
18389,0.649095
18392,0.977387
18397,0.754396
18398,0.952065
18399,0.556203
18403,0.949146
18404,0.94008
18406,0.763763
18408,0.747385
18412,0.942372
18414,0.974861
18415,0.654366
18417,0.917665
18420,0.795788
18423,0.928241
18425,0.717022
18426,0.588524
18428,0.937699
18432,0.982764
18434,0.703083
18435,0.700176
18438,0.761276
18440,0.923527
18443,0.680063
18444,0.943492
18447,0.699322
18448,0.771748
18451,0.986503
18453,0.932132
18455,0.941186
18458,0.744044
18462,0.826919
18464,0.725089
18465,0.859297
18466,0.730069
18470,0.885567
18472,0.877965
18473,0.461673
18475,0.831466
18476,0.675732
18479,0.867216
18480,0.923095
18481,0.805506
18482,0.684422
18483,0.893864
18486,0.903103
18487,0.667105
18488,0.680364
18490,0.808101
18491,0.510536
18492,0.93029
18493,0.791998
18494,0.765208
18495,0.468693
18496,0.784721
18498,0.964762
18499,0.642256
18504,0.965433
18508,0.853723
18509,0.746858
18510,0.889835
18511,0.898145
18516,0.780144
18519,0.522709
18520,0.95852
18521,0.925618
18522,0.501154
18524,0.852216
18525,0.806265
18528,0.709347
18530,0.884829
18532,0.761466
18533,0.988609
18534,0.932531
18535,0.666452
18537,0.843808
18538,0.459284
18539,0.911235
18541,0.646776
18542,0.618377
18543,0.686523
18545,0.906955
18550,0.759296
18558,0.848891
18560,0.95166
18561,0.817342
18564,0.624557
18565,0.813838
18566,0.811072
18567,0.838973
18572,0.747269
18574,0.855499
18575,0.94298
18577,0.722578
18578,0.748712
18580,0.611065
18582,0.761479
18583,0.859194
18584,0.860274
18585,0.840461
18586,0.888711
18589,0.853934
18591,0.807506
18592,0.21468
18597,0.0762852
18598,0.962853
18599,0.807589
18603,0.88521
18604,0.691404
18605,0.882892
18608,0.468477
18609,0.834642
18611,0.778005
18612,0.603451
18614,0.888534
18616,0.62089
18618,0.59174
18620,0.665842
18622,0.730886
18623,0.880394
18625,0.859425
18626,0.846896
18629,0.897332
18632,0.933082
18635,0.549451
18637,0.955176
18638,0.977166
18639,0.670263
18640,0.853096
18642,0.925514
18643,0.652036
18645,0.774393
18646,0.703168
18649,0.716034
18650,0.925394
18651,0.68327
18653,0.900146
18656,0.717248
18659,0.911267
18660,0.778467
18661,0.887118
18662,0.83226
18663,0.784054
18667,0.855107
18671,0.759355
18672,0.836935
18674,0.521757
18675,0.743406
18678,0.748755
18681,0.96119
18682,0.813409
18684,0.716718
18686,0.760741
18689,0.570487
18693,0.580925
18694,0.936136
18696,0.904259
18697,0.897866
18698,0.759707
18699,0.943344
18702,0.831902
18704,0.757901
18705,0.659918
18711,0.664009
18712,0.961537
18713,0.670627
18716,0.89699
18718,0.867501
18719,0.970788
18721,0.903205
18724,0.825313
18728,0.640416
18732,0.0468371
18734,0.806548
18735,0.723917
18736,0.78184
18737,0.678302
18738,0.945274
18739,0.0660592
18743,0.800465
18745,0.87303
18746,0.813325
18748,0.539043
18750,0.655664
18752,0.820939
18757,0.744404
18760,0.855332
18761,0.940317
18764,0.829092
18765,0.850672
18766,0.906222
18767,0.764216
18768,0.971949
18773,0.0693198
18775,0.69511
18778,0.638219
18779,0.865439
18780,0.489746
18782,0.798599
18785,0.959088
18786,0.918781
18787,0.632038
18788,0.988106
18789,0.984652
18791,0.697141
18794,0.878734
18795,0.830961
18800,0.764551
18802,0.951462
18803,0.771341
18804,0.835645
18806,0.808769
18810,0.24351
18814,0.747709
18815,0.796218
18816,0.726401
18818,0.762559
18820,0.835963
18821,0.682059
18823,0.642724
18824,0.92572
18826,0.496259
18828,0.871581
18833,0.636289
18834,0.980624
18839,0.503798
18841,0.88228
18845,0.671273
18846,0.977854
18847,0.715382
18848,0.957422
18851,0.873684
18852,0.750774
18853,0.14973
18855,0.931762
18860,0.906972
18863,0.843269
18865,0.82109
18868,0.799396
18869,0.68204
18870,0.941972
18873,0.860292
18876,0.689849
18877,0.661696
18880,0.89444
18882,0.602718
18883,0.815487
18886,0.901016
18887,0.910408
18892,0.579086
18893,0.667261
18896,0.849618
18897,0.99096
18900,0.734932
18904,0.779167
18905,0.957958
18907,0.423987
18911,0.647862
18915,0.881964
18916,0.644874
18918,0.828614
18920,0.703134
18922,0.937145
18923,0.97321
18926,0.985842
18927,0.627984
18928,0.811831
18930,0.852318
18931,0.789406
18934,0.789822
18935,0.883042
18939,0.91338
18942,0.794298
18943,0.894859
18944,0.544049
18949,0.798406
18951,0.839739
18954,0.879745
18955,0.508124
18957,0.648289
18962,0.570099
18963,0.380043
18964,0.544322
18967,0.915799
18968,0.692185
18969,0.682756
18970,0.76683
18972,0.521379
18974,0.827292
18975,0.900622
18976,0.794435
18977,0.479211
18979,0.0741078
18980,0.651085
18987,0.960241
18993,0.758243
18995,0.541343
18998,0.880026
19000,0.517038
19001,0.759583
19002,0.462091
19003,0.965484
19004,0.782337
19006,0.744078
19008,0.884329
19009,0.518461
19011,0.676497
19013,0.954415
19016,0.796001
19017,0.7265
19023,0.450689
19025,0.735134
19026,0.839667
19030,0.960456
19031,0.909704
19033,0.668324
19035,0.886012
19038,0.851648
19039,0.526289
19040,0.776725
19041,0.835653
19043,0.902302
19044,0.582575
19045,0.0883999
19046,0.965842
19049,0.698721
19053,0.51134
19055,0.717892
19058,0.778687
19063,0.652588
19064,0.796937
19066,0.713543
19068,0.965106
19070,0.859438
19071,0.746802
19072,0.673362
19075,0.819837
19076,0.741057
19078,0.624315
19083,0.978308
19084,0.789327
19085,0.921206
19086,0.836295
19087,0.87826
19091,0.984086
19093,0.871022
19095,0.787769
19099,0.863981
19102,0.968518
19103,0.988405
19104,0.695307
19105,0.713882
19106,0.77475
19108,0.86656
19109,0.777823
19110,0.853901
19111,0.675811
19115,0.531067
19116,0.731205
19117,0.55431
19118,0.96861
19119,0.576295
19121,0.914555
19122,0.933499
19123,0.778629
19128,0.74733
19129,0.825379
19130,0.806218
19133,0.63388
19134,0.9436
19137,0.952518
19138,0.162635
19140,0.911128
19141,0.478344
19142,0.847649
19143,0.882276
19144,0.608054
19145,0.730324
19146,0.719992
19148,0.719288
19149,0.936879
19151,0.657286
19154,0.883235
19155,0.976844
19156,0.745443
19157,0.961199
19162,0.45369
19163,0.750252
19165,0.979066
19166,0.863672
19168,0.953647
19171,0.493829
19174,0.926619
19175,0.812177
19177,0.706441
19178,0.728499
19179,0.83189
19180,0.533449
19182,0.946392
19184,0.852908
19185,0.805921
19187,0.825354
19188,0.334555
19190,0.743949
19195,0.8017
19198,0.558453
19200,0.939298
19201,0.746607
19202,0.555401
19205,0.89712
19207,0.529801
19209,0.800558
19212,0.908601
19214,0.953932
19215,0.857848
19216,0.737041
19217,0.604677
19220,0.392668
19221,0.840629
19225,0.866277
19227,0.791877
19228,0.622963
19229,0.904928
19232,0.669361
19233,0.992606
19234,0.929655
19235,0.970901
19237,0.360252
19238,0.882822
19239,0.0606998
19243,0.694906
19245,0.905992
19248,0.910116
19250,0.787818
19255,0.914906
19256,0.454461
19257,0.938243
19259,0.937429
19262,0.671848
19263,0.68675
19264,0.842239
19265,0.920294
19266,0.818178
19267,0.862146
19272,0.461614
19274,0.524857
19275,0.689592
19276,0.799079
19277,0.798359
19278,0.934803
19279,0.806262
19281,0.542377
19282,0.774467
19283,0.752464
19284,0.545751
19285,0.838374
19287,0.907273
19288,0.567694
19292,0.981843
19293,0.947092
19294,0.593811
19296,0.902931
19297,0.511194
19298,0.908509
19300,0.726262
19301,0.42698
19304,0.862669
19305,0.936266
19306,0.837939
19307,0.971617
19308,0.658531
19309,0.908939
19310,0.827146
19316,0.538407
19318,0.827481
19319,0.840173
19320,0.733358
19322,0.886997
19323,0.724002
19325,0.482143
19330,0.838599
19332,0.454406
19333,0.872946
19334,0.915169
19335,0.739652
19336,0.817273
19341,0.273598
19342,0.771516
19343,0.871372
19345,0.859648
19351,0.681764
19355,0.796409
19357,0.723323
19358,0.747273
19366,0.649296
19370,0.747936
19371,0.626755
19372,0.941386
19374,0.735042
19377,0.564665
19379,0.775549
19380,0.212568
19381,0.888892
19383,0.487687
19384,0.72697
19386,0.951807
19388,0.670344
19390,0.571192
19392,0.67961
19393,0.902291
19396,0.588097
19398,0.989329
19400,0.97505
19401,0.9166
19402,0.764319
19404,0.972396
19406,0.925726
19411,0.72507
19414,0.552495
19417,0.700545
19418,0.803221
19419,0.745486
19422,0.425871
19427,0.519544
19428,0.952154
19429,0.491077
19430,0.914747
19432,0.867812
19433,0.815345
19434,0.946019
19436,0.873718
19437,0.658789
19440,0.786094
19441,0.328622
19445,0.684399
19447,0.903058
19449,0.979636
19450,0.963184
19451,0.897857
19452,0.923249
19454,0.542868
19461,0.731985
19463,0.97334
19466,0.842666
19467,0.544402
19469,0.977663
19470,0.647976
19471,0.88633
19472,0.790101
19474,0.403205
19477,0.628589
19478,0.81337
19479,0.842527
19481,0.881032
19482,0.838643
19483,0.910188
19484,0.866005
19485,0.703842
19486,0.798907
19487,0.905694
19490,0.328941
19492,0.756992
19493,0.831344
19495,0.942124
19496,0.854691
19499,0.963194
19502,0.916012
19503,0.802855
19504,0.826199
19506,0.856356
19511,0.705625
19512,0.874593
19514,0.757062
19516,0.926316
19517,0.760189
19518,0.737784
19520,0.818218
19521,0.917714
19522,0.747907
19524,0.82464
19525,0.815131
19526,0.317522
19528,0.629647
19529,0.695635
19531,0.721892
19533,0.712735
19536,0.950979
19538,0.78614
19539,0.924064
19544,0.832173
19545,0.609664
19546,0.668355
19547,0.903573
19550,0.762998
19552,0.661679
19553,0.778859
19555,0.483438
19556,0.966413
19557,0.976641
19559,0.853121
19560,0.749304
19561,0.502895
19562,0.831186
19565,0.742553
19567,0.939681
19569,0.898294
19570,0.937162
19573,0.959451
19574,0.932036
19577,0.780954
19581,0.723125
19584,0.934503
19586,0.528105
19587,0.564432
19589,0.75218
19590,0.484597
19591,0.575182
19595,0.679892
19601,0.212534
19602,0.92938
19605,0.931611
19606,0.843901
19607,0.743295
19608,0.451117
19609,0.785965
19610,0.758084
19611,0.952058
19614,0.89541
19615,0.691044
19617,0.596263
19619,0.737654
19620,0.808422
19623,0.559604
19624,0.779476
19627,0.904695
19629,0.626752
19630,0.750293
19631,0.775868
19634,0.68345
19636,0.83313
19637,0.850981
19639,0.633088
19640,0.743145
19643,0.893385
19645,0.951609
19652,0.437318
19655,0.833417
19656,0.443834
19659,0.803506
19661,0.656981
19664,0.732112
19665,0.707914
19666,0.758781
19667,0.693753
19668,0.772477
19672,0.941927
19673,0.631992
19674,0.722758
19676,0.835701
19677,0.850955
19682,0.982231
19683,0.806447
19687,0.929234
19688,0.976444
19690,0.771822
19692,0.814647
19693,0.680037
19694,0.975673
19696,0.511467
19697,0.978383
19698,0.447423
19699,0.703328
19700,0.824266
19701,0.945721
19702,0.696689
19709,0.863306
19710,0.951535
19714,0.832733
19715,0.630161
19717,0.83986
19719,0.966129
19722,0.802596
19723,0.795797
19727,0.535934
19730,0.981075
19733,0.493162
19735,0.763051
19736,0.972003
19739,0.907143
19740,0.856663
19742,0.767494
19743,0.795041
19744,0.674714
19748,0.705251
19750,0.737891
19752,0.581828
19754,0.914452
19756,0.778324
19757,0.648674
19758,0.701449
19761,0.829501
19763,0.769832
19764,0.760229
19768,0.506288
19773,0.596143
19774,0.749338
19775,0.795841
19777,0.874713
19778,0.50437
19780,0.960658
19782,0.592905
19785,0.830321
19786,0.887454
19787,0.89333
19791,0.711601
19794,0.901502
19795,0.722223
19796,0.652952
19800,0.653841
19802,0.680546
19803,0.597221
19805,0.637418
19806,0.973008
19808,0.917525
19810,0.715616
19814,0.844527
19817,0.815852
19821,0.920387
19823,0.681392
19824,0.874923
19826,0.930636
19834,0.894029
19836,0.647124
19837,0.578006
19838,0.928869
19839,0.810259
19840,0.725664
19841,0.963643
19843,0.957504
19848,0.63618
19849,0.564517
19850,0.866951
19851,0.774452
19852,0.792527
19853,0.985981
19855,0.911194
19857,0.125784
19861,0.876018
19862,0.944227
19866,0.706369
19867,0.330184
19868,0.579155
19872,0.971017
19874,0.544499
19876,0.779825
19879,0.481249
19881,0.703628
19882,0.910547
19883,0.658082
19885,0.808191
19887,0.791404
19888,0.71876
19889,0.202002
19893,0.782094
19896,0.915945
19904,0.668981
19906,0.808745
19908,0.967863
19911,0.794454
19913,0.824297
19915,0.971831
19917,0.763652
19918,0.736593
19921,0.825182
19924,0.924431
19925,0.945947
19927,0.790544
19928,0.898808
19930,0.796764
19935,0.938398
19936,0.643547
19938,0.708099
19939,0.938532
19940,0.694341
19942,0.907279
19943,0.657618
19944,0.622793
19945,0.871136
19948,0.819037
19949,0.930226
19950,0.410374
19952,0.950707
19954,0.777239
19956,0.927605
19958,0.850992
19961,0.780931
19962,0.933132
19963,0.825785
19965,0.706962
19966,0.632864
19967,0.798656
19968,0.828297
19972,0.669546
19975,0.647266
19981,0.94281
19982,0.845239
19983,0.734501
19986,0.459905
19990,0.786064
19992,0.827814
19993,0.695155
19996,0.79384
19997,0.698568
19999,0.807831
20001,0.867939
20003,0.839152
20006,0.53377
20007,0.758049
20008,0.510606
20011,0.884462
20013,0.680767
20014,0.862698
20015,0.967317
20016,0.656797
20027,0.769539
20028,0.337816
20029,0.847791
20030,0.757263
20032,0.972812
20034,0.598746
20035,0.899157
20037,0.660782
20039,0.877372
20040,0.753067
20044,0.785297
20045,0.46043
20048,0.554306
20051,0.076989
20052,0.970029
20053,0.968378
20058,0.914559
20060,0.725966
20061,0.66032
20062,0.787842
20063,0.532881
20064,0.606535
20066,0.762566
20067,0.959445
20069,0.910153
20070,0.913146
20071,0.8221
20072,0.755222
20077,0.953413
20079,0.499525
20080,0.750673
20081,0.802035
20085,0.843627
20088,0.918796
20090,0.811411
20094,0.959779
20095,0.786065
20097,0.567102
20098,0.505096
20099,0.759696
20100,0.868794
20103,0.73349
20107,0.749312
20108,0.862964
20109,0.836966
20115,0.77412
20120,0.604862
20124,0.93289
20127,0.948427
20131,0.492785
20132,0.977176
20135,0.677176
20137,0.664906
20138,0.678457
20142,0.900399
20146,0.576133
20148,0.971545
20149,0.991466
20150,0.78739
20151,0.887319
20153,0.695829
20154,0.967772
20156,0.837783
20157,0.847562
20160,0.743962
20162,0.910979
20165,0.832273
20168,0.979911
20169,0.891903
20173,0.515149
20174,0.0460607
20175,0.846926
20176,0.852379
20178,0.725712
20180,0.986483
20181,0.983013
20183,0.829077
20186,0.710368
20189,0.982731
20191,0.73878
20192,0.771284
20193,0.720095
20194,0.937757
20197,0.895699
20203,0.906686
20204,0.762529
20205,0.838564
20208,0.723998
20210,0.955196
20211,0.732885
20212,0.894685
20215,0.737518
20216,0.807667
20218,0.635984
20220,0.794611
20223,0.940081
20224,0.585993
20227,0.783838
20229,0.897823
20230,0.701192
20234,0.853282
20235,0.62146
20239,0.64233
20240,0.634427
20242,0.870468
20243,0.647262
20244,0.511049
20246,0.690345
20247,0.585359
20248,0.704802
20250,0.921056
20251,0.894061
20252,0.946977
20253,0.416658
20256,0.709963
20258,0.674754
20259,0.970702
20262,0.625066
20263,0.803669
20265,0.521976
20267,0.629949
20268,0.705783
20269,0.823156
20272,0.469991
20274,0.748787
20276,0.517725
20277,0.779705
20282,0.928601
20283,0.911445
20284,0.942815
20285,0.984603
20287,0.700423
20290,0.938929
20291,0.780983
20294,0.687892
20295,0.924638
20296,0.805392
20297,0.717551
20299,0.84517
20300,0.57652
20302,0.888245
20303,0.812636
20304,0.955799
20306,0.729998
20307,0.627091
20308,0.901353
20310,0.948855
20311,0.983433
20312,0.852996
20314,0.546356
20315,0.811598
20316,0.953019
20317,0.829789
20318,0.796357
20319,0.655378
20320,0.979767
20323,0.653502
20325,0.822558
20326,0.895798
20327,0.896179
20328,0.968936
20330,0.761649
20331,0.635536
20333,0.545588
20339,0.917508
20341,0.914897
20344,0.636346
20347,0.442612
20348,0.871678
20349,0.914981
20351,0.889084
20353,0.624888
20355,0.89019
20359,0.870823
20360,0.567501
20361,0.939848
20363,0.450945
20366,0.718052
20367,0.600591
20368,0.882028
20373,0.976342
20374,0.600804
20375,0.364163
20376,0.969094
20378,0.799326
20380,0.878861
20382,0.893004
20383,0.841359
20384,0.737527
20386,0.812399
20388,0.64656
20389,0.979966
20390,0.874592
20391,0.678719
20392,0.293549
20396,0.728416
20397,0.9648
20400,0.776369
20403,0.698168
20406,0.856383
20409,0.9504
20410,0.674252
20412,0.719553
20414,0.441289
20415,0.751094
20418,0.881652
20419,0.900071
20420,0.807177
20424,0.839297
20429,0.595925
20432,0.787494
20437,0.974015
20439,0.904702
20441,0.955218
20442,0.838209
20443,0.774302
20444,0.826365
20445,0.699709
20446,0.469675
20447,0.794973
20448,0.705958
20449,0.917852
20452,0.793464
20453,0.492112
20455,0.573187
20456,0.937305
20457,0.93122
20458,0.879026
20460,0.957191
20461,0.840055
20462,0.686462
20463,0.872497
20467,0.911071
20471,0.831946
20473,0.838829
20476,0.918871
20477,0.955069
20479,0.929271
20482,0.797683
20484,0.983406
20488,0.790773
20491,0.916936
20494,0.81296
20495,0.831773
20496,0.912186
20498,0.95653
20500,0.841126
20501,0.825281
20502,0.6603
20503,0.90227
20504,0.668458
20508,0.989563
20509,0.812214
20510,0.835791
20511,0.972353
20512,0.879628
20513,0.944295
20516,0.732857
20519,0.835198
20521,0.738847
20523,0.90138
20524,0.886494
20525,0.975492
20526,0.704771
20531,0.735575
20532,0.628652
20533,0.663661
20534,0.916986
20536,0.675551
20537,0.626172
20538,0.743778
20539,0.958375
20540,0.465699
20541,0.876333
20542,0.660367
20546,0.377552
20548,0.652764
20549,0.86749
20553,0.92776
20555,0.877573
20561,0.660293
20562,0.707218
20564,0.908151
20565,0.93457
20566,0.668087
20567,0.565726
20568,0.715622
20569,0.216289
20572,0.879537
20573,0.863668
20577,0.974369
20579,0.643767
20583,0.792681
20585,0.753601
20586,0.924229
20588,0.713427
20589,0.347899
20590,0.771405
20594,0.557619
20595,0.507069
20596,0.869617
20605,0.879493
20606,0.795582
20608,0.844784
20609,0.777493
20614,0.81995
20615,0.901457
20616,0.971394
20618,0.592947
20620,0.956512
20621,0.503944
20622,0.961511
20627,0.164364
20628,0.91545
20630,0.970485
20633,0.826279
20636,0.745558
20637,0.603707
20639,0.852031
20640,0.831708
20641,0.961428
20646,0.791416
20652,0.627057
20653,0.966502
20654,0.805671
20655,0.815421
20658,0.919514
20660,0.743617
20661,0.893148
20663,0.723381
20665,0.667747
20666,0.972513
20669,0.784994
20670,0.860216
20671,0.987382
20675,0.861645
20676,0.793417
20679,0.978145
20680,0.0526609
20681,0.850038
20683,0.764847
20687,0.969338
20690,0.947033
20694,0.924039
20695,0.965089
20698,0.645123
20699,0.815721
20700,0.668743
20701,0.608147
20702,0.38865
20705,0.962533
20706,0.818597
20709,0.725232
20711,0.805178
20712,0.905869
20713,0.902701
20719,0.619067
20720,0.922159
20721,0.934246
20724,0.853218
20726,0.299749
20727,0.949153
20728,0.131939
20729,0.49343
20730,0.760725
20731,0.828624
20732,0.911111
20733,0.852095
20734,0.765428
20737,0.516509
20738,0.765228
20739,0.757327
20740,0.466345
20742,0.735394
20744,0.778907
20745,0.694987
20746,0.821578
20748,0.926418
20751,0.833656
20753,0.874815
20756,0.508645
20757,0.743247
20758,0.672207
20762,0.928579
20763,0.555388
20764,0.744766
20765,0.833645
20768,0.957167
20769,0.555825
20770,0.914554
20771,0.941814
20773,0.805825
20774,0.786581
20776,0.678921
20777,0.44107
20780,0.690104
20782,0.865872
20783,0.803073
20786,0.967722
20788,0.588723
20789,0.820113
20791,0.804802
20793,0.860131
20797,0.847993
20799,0.536344
20800,0.731514
20801,0.949277
20802,0.915637
20803,0.490987
20804,0.731741
20805,0.746535
20806,0.658802
20808,0.98829
20809,0.818675
20811,0.260133
20813,0.639684
20814,0.58224
20815,0.913751
20817,0.762462
20818,0.577162
20819,0.973632
20821,0.78103
20822,0.792605
20824,0.450511
20825,0.641393
20826,0.807562
20829,0.482857
20831,0.73097
20832,0.462908
20833,0.880096
20834,0.83432
20836,0.678461
20838,0.788388
20839,0.911229
20840,0.927221
20841,0.678439
20844,0.717086
20845,0.891317
20849,0.767944
20850,0.361092
